Desc_0,Desc_1,Desc_2,Desc_3,Desc_4,Desc_5,pIC50
-0.10513764296492642,-0.13642820489485405,-1.0163398701337572,0.37652493121143266,0.7896067076320923,-0.7408396999580602,10.96
-0.40755642050686086,-0.14165420960528693,-1.0163398701337572,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.88
-0.5309640116280431,-0.162558228447019,-0.9297304005774123,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.87
-0.024809342182634645,0.19803609657285848,-0.6699019919083775,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.85
-0.27788667690533886,0.02035193641813618,-0.7998161962428949,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.84
-0.10513764296492642,-0.13642820489485405,-1.0163398701337572,0.8383427719881604,0.7896067076320923,0.7148635533957157,10.78
-0.48788472128915267,-0.48134451578343285,-1.3627777483591368,0.37652493121143266,0.7896067076320923,-0.7408396999580602,10.72
0.41397320402601284,1.4470512223663483,1.3654205426657278,-0.5471107503420228,-0.5880259167671122,0.7148635533957157,10.7
0.28430346042449084,1.2432370386594607,1.1488968687748655,-0.5471107503420228,-0.5880259167671122,0.7148635533957157,10.7
-0.09844361789973538,0.9035467324813152,0.8024589905494861,-0.5471107503420228,-0.5880259167671122,0.7148635533957157,10.7
-0.27788667690533886,0.02035193641813618,-0.7998161962428949,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.68
-0.18546594374721817,-0.4761185110729997,-1.3627777483591368,1.3001606127648881,1.2488175824318273,0.7148635533957157,10.67
-0.35821497768763066,-0.31933836976000946,-1.1462540744682745,0.8383427719881604,0.7896067076320923,0.7148635533957157,10.59
-0.6606337552295651,-0.32456437447044234,-1.1462540744682745,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.58
0.20375922334977375,-1.077109052772796,-1.7958250961408613,1.7619784535416159,1.708028457231562,0.7148635533957157,10.57
-0.7034971092760299,-2.111857985438532,-1.7958250961408613,0.37652493121143266,0.33039583283235746,-0.7408396999580602,10.57
0.20375922334977375,-1.077109052772796,-1.7958250961408613,1.7619784535416159,1.708028457231562,0.7148635533957157,10.57
-0.40107833173409546,-2.106631980728099,-1.7958250961408613,0.8383427719881604,0.7896067076320923,0.7148635533957157,10.57
-0.098659554192161,-1.082335057483229,-1.7958250961408613,1.3001606127648881,1.2488175824318273,0.7148635533957157,10.57
-0.40107833173409546,-2.106631980728099,-1.7958250961408613,0.37652493121143266,0.7896067076320923,-0.7408396999580602,10.57
-0.098659554192161,-1.082335057483229,-1.7958250961408613,1.3001606127648881,1.2488175824318273,0.7148635533957157,10.57
-0.7034971092760299,-2.111857985438532,-1.7958250961408613,-0.08529290956529509,0.33039583283235746,-0.7408396999580602,10.57
-0.40107833173409546,-2.106631980728099,-1.7958250961408613,0.8383427719881604,0.7896067076320923,0.7148635533957157,10.57
0.20375922334977375,-1.077109052772796,-1.7958250961408613,1.7619784535416159,1.708028457231562,0.7148635533957157,10.57
